trip_id,spend_category
tour_idjc28tuxg,0
tour_idgmgjyrik,1
tour_idn50zrmhd,0
tour_idbnc3efkx,0
tour_idu4v0mb7j,1
tour_idhfjcqhrd,1
tour_idac287m6k,1
tour_idxcx09ov2,1
tour_idvrzc1ynm,2
tour_id3j3b9lgd,0
tour_idm94od09e,1
tour_id4jkp6eju,0
tour_idzwbd9wyq,2
tour_idh63qmryc,2
tour_idc99yvxgj,2
tour_id6y4qqizj,1
tour_idnb4ri0ri,0
tour_idi95ntbgq,0
tour_id4i5y4tjw,0
tour_idxejmv74f,2
tour_id2xqwgcxx,1
tour_idm3g00q8s,0
tour_idjb8dd97r,1
tour_id7qlswe8s,1
tour_id1h69z5o4,1
tour_ideyaemecg,1
tour_id00e5hmhd,2
tour_idtp07uavw,0
tour_ida7lrxoqz,0
tour_idx0no69ts,0
tour_idmco854xm,1
tour_idu4my2d8w,0
tour_idgstrala4,2
tour_idrwf0r5yp,2
tour_idbmu6mcyq,0
tour_id3qsw61i7,1
tour_iddh1kqfo2,0
tour_idj1m11jav,1
tour_id2uicyq9t,1
tour_idmu2tuv28,0
tour_idesgzlzw2,2
tour_idbuezq8n1,0
tour_idw4l8jp6e,2
tour_id43inlp6c,1
tour_idtqzh6rpn,1
tour_idb2m8wx4m,0
tour_idus4aihoa,0
tour_id8il27ocb,0
tour_idazddg17e,0
tour_id3wy1mltw,0
tour_id9lus6871,0
tour_idrawizkxf,0
tour_idzt13o1ce,0
tour_idm7f7fv69,2
tour_idw1uu7r88,1
tour_idjf7dii9k,0
tour_ido8u13sbp,0
tour_ideu9mt3pd,2
tour_idxssuf3gr,0
tour_idzdngx0j7,0
tour_iduyk4ybte,2
tour_ide7s3t32o,0
tour_idnu0wzo1i,1
tour_idajdpuyhq,0
tour_id1uzih16s,2
tour_id809igmdk,0
tour_idpdovphg6,0
tour_idxuz7x150,0
tour_idiyxpbzuv,1
tour_idfgm95p88,1
tour_idjdbcvfui,0
tour_idtzfkwvos,2
tour_idzz8f44wl,2
tour_iddxm3z1hq,0
tour_id2naf92qx,0
tour_id9jxde2lf,1
tour_idp477as1v,0
tour_idxqwvy3ps,1
tour_idngma2uep,1
tour_id1p2etiw9,0
tour_id6krw8m4e,0
tour_idmn5jwhn3,2
tour_idhi1r5qbc,0
tour_id8mdgp62h,1
tour_idhyf2f1ng,1
tour_idr4i7oq64,0
tour_idkszpn7u1,0
tour_id8do7rmxf,1
tour_idum4hvonu,0
tour_id587foom4,0
tour_idfeilfvh2,1
tour_idi5cu4got,1
tour_idom8qdi57,0
tour_id2tgpbl1h,0
tour_id6wqr7d19,0
tour_idypecwqu8,0
tour_idvvfcm1rl,2
tour_idq65fh1ke,1
tour_idrr9xsioa,0
tour_id4hccf8eb,0
tour_idjtc2vccm,1
tour_idunjrhaf6,0
tour_id27n0ynle,0
tour_idq09ok3qu,0
tour_idxmtsgdsx,0
tour_idht4udizb,0
tour_idm3cq3zgg,0
tour_id30je1h73,2
tour_idh8m07q9p,1
tour_idrinuuqzo,0
tour_idc2xj3n4b,0
tour_iddwn118fs,2
tour_idihpbnt3r,2
tour_idz3zx5tvt,2
tour_idmqdf8aqz,2
tour_idq1c54m9j,2
tour_idfczholpe,1
tour_idqz2vl8dt,0
tour_idtmkxteb9,0
tour_idrm0of7nm,1
tour_ida4bykvt4,2
tour_idf5r1e4zu,0
tour_idfpcrmbvp,1
tour_id3wyf967t,0
tour_idgq2e5jty,2
tour_idq7jw8jmp,0
tour_idfctqtsmw,0
tour_idshwbb8xx,2
tour_idv2wnka4w,2
tour_idpy0b71lw,1
tour_idoykyfh67,2
tour_idh93h64ml,0
tour_idaiemnuf7,1
tour_idmbd9gmpj,2
tour_idjwy1eb3e,2
tour_id6ascak7h,0
tour_id6gcugsux,2
tour_id5yr3u1ox,2
tour_idt3wn075k,2
tour_idx6dberpe,0
tour_id4mev5zdr,1
tour_idgii9vlpj,2
tour_idk8vdripx,0
tour_ids7d4fwuo,0
tour_id41d1odh4,0
tour_idrungpl1e,0
tour_idi2xus2x9,1
tour_idreth9zix,0
tour_idenr2d2rg,0
tour_idnnwtecck,1
tour_idgvwmm51w,1
tour_iddk5mo395,0
tour_id1pi4dnqy,2
tour_idxg9as5a9,0
tour_idkf2krw0n,1
tour_id6i5grfmi,1
tour_id5q9n9vtz,0
tour_idu9mudqka,2
tour_iddl96i1gz,0
tour_id9e5mwk3p,0
tour_idnth2cqgl,0
tour_idkylvsvca,0
tour_idjhxl090q,0
tour_idyhmjdfdb,0
tour_id64sslkpq,0
tour_idcybb2o8p,0
tour_ide10jpbtp,0
tour_id0y0prdfb,0
tour_idz2xx2qlq,1
tour_id5o83asfk,0
tour_idn5bha2nr,1
tour_id4urvnmak,1
tour_idr1yi1tjt,1
tour_idea007gx8,1
tour_idy11bf9xc,2
tour_idaavbtust,0
tour_idrgidl4er,0
tour_idjlv4xdde,2
tour_idqewn2il7,2
tour_id5vmdmejj,0
tour_idcfwfrbau,2
tour_id8q45inmy,1
tour_idghcnyc8j,0
tour_id7lt7arku,0
tour_idne7v1ibt,1
tour_idezw63r0k,2
tour_idfwpo2dxm,0
tour_id7akmf271,1
tour_idg8tm9p2g,2
tour_idlfp5qyn4,0
tour_idts1pwqlg,2
tour_idd05qohq6,2
tour_idj9ri94zd,0
tour_id6qgcht23,0
tour_idsu4alyue,1
tour_idbio4gpwm,0
tour_idx5r3kqa5,1
tour_idgijcjlin,1
tour_idnsxw6ijg,1
tour_idgpg8exa1,0
tour_idfb6yg7re,1
tour_idv070m2x6,0
tour_idsm283itx,1
tour_id01un5l5t,0
tour_id40qqdkmn,0
tour_idprguk7lv,0
tour_idyerows9a,0
tour_iddjwvakn9,1
tour_idv84zkuh2,1
tour_id3u2frv2c,0
tour_idqpeqwxkb,0
tour_idf89opov9,0
tour_idj769382l,0
tour_idbzd36san,1
tour_idgfuxldaa,0
tour_idfkls4ih6,0
tour_iddpfm3cv5,0
tour_idd0xohgl0,2
tour_idvkpkvtul,0
tour_idenbt4zz9,1
tour_idyb5nk6wo,0
tour_id26sdeidd,0
tour_idlzvslluf,1
tour_idiahmi7o2,2
tour_iddmh20uuo,0
tour_id8sv6kfyw,0
tour_iddlf7e5to,2
tour_idq09pwnhs,0
tour_idhpslj402,1
tour_idip06zhh2,1
tour_idhuh4rgh0,2
tour_idtqhc6pdj,1
tour_ids0og3zvx,2
tour_id2hytnmji,1
tour_idnt4ibz3s,1
tour_idd0x6hhpz,0
tour_idr9jnsheb,0
tour_idodj2s2gw,0
tour_idyaasb1sz,1
tour_idk4jjnsi4,1
tour_idj9mhzh3j,0
tour_id06ureq6a,1
tour_id8wlf8srb,0
tour_id86y8km2z,1
tour_id0wm4jfh6,1
tour_idlo3m1c4s,0
tour_idhzzjlfhh,1
tour_iduda590i4,1
tour_iddva3tl0q,0
tour_id44d9wa1j,0
tour_idcpi7mt4m,0
tour_id3aiztwm1,0
tour_id9c0vvzra,2
tour_idybsy94kk,1
tour_id0fyi9wiy,2
tour_id20tn0yk1,1
tour_idqo17alls,0
tour_idnr4opxfe,0
tour_id9m79sfrk,0
tour_idfsei6hwi,0
tour_idmw89x759,0
tour_idx8jyqp02,1
tour_id31kfhfra,1
tour_idvsvtbc83,2
tour_idinxr6djx,1
tour_idd5gnsczs,1
tour_idrjzrqf09,1
tour_idejnluvz8,0
tour_id0e7s0zl9,0
tour_idvy0e3jsn,0
tour_id61e45jzb,0
tour_id4k3iiiqy,1
tour_id4y7po3aw,2
tour_ido0nuaqy2,0
tour_idmgjlqljl,0
tour_id285m0rjc,0
tour_idgy9687q0,1
tour_id37qfpllv,0
tour_idu1hqy8fm,2
tour_id5jauyf34,0
tour_id1ioeukva,1
tour_idlnksbmee,0
tour_idue0tqegz,2
tour_idtjbp9uxs,0
tour_id41fh6gd6,1
tour_idwcwbmx9a,0
tour_idn2ua2hqf,0
tour_idkdzhv89n,0
tour_idanmr5c2m,1
tour_id8fabso8u,1
tour_idi5wy2bog,1
tour_idzawexssp,2
tour_id80bxsqc1,1
tour_idy3u9fu6g,2
tour_idcvtm8twj,2
tour_idyqexkiqv,0
tour_idxd2xzy7w,2
tour_id0diqveca,1
tour_id60rzzo8a,2
tour_id5kw7neek,1
tour_idb4hl60nc,0
tour_idtqvglif5,1
tour_idpvqzpwpj,1
tour_ideusfk7b9,0
tour_ids3pogkas,1
tour_id3186ybh3,1
tour_idugei0nj4,1
tour_idfxbayr3e,1
tour_id73ipvtdo,0
tour_idtciorxb6,1
tour_id0r016u88,1
tour_idxeagf86g,1
tour_idyngq6rxn,0
tour_idvu69ljv1,0
tour_idpycd4q3k,1
tour_idvzvkqv99,0
tour_id9q500s86,1
tour_id3k7rnus9,1
tour_idcooailym,0
tour_idwyj97xjm,0
tour_idg421d2pt,0
tour_idzzkzdjbq,0
tour_idasaa6d6z,0
tour_id56weobw6,1
tour_idpx4k052z,0
tour_idgrzdjsfg,1
tour_idupajhwy5,2
tour_idgr46wi3h,2
tour_idu3p8xndk,1
tour_idxc3hl136,2
tour_idxduh544u,1
tour_idpjfgr26j,0
tour_idjw59gi0n,0
tour_idtl5posrn,1
tour_idj08rpz3m,0
tour_idtxpy7nfx,1
tour_idmvy5o96r,2
tour_idxjicyo21,0
tour_id26z7q5ms,1
tour_ids6kh21on,2
tour_idkh9eu55k,0
tour_idrmrhj3l3,2
tour_iddpm1nf7p,2
tour_idmfz963wd,0
tour_idx3ofefon,1
tour_id7ggxsrsv,1
tour_idg2qgw21n,1
tour_idv912fk8e,2
tour_id0t3ppvxf,1
tour_id3r3uf9uf,0
tour_idecw2ieps,0
tour_idt8jfua8a,2
tour_idcx3nj1o7,2
tour_idayj977fp,0
tour_id47b1e7st,0
tour_idzj60euvt,1
tour_idxad9g6j9,1
tour_id5vzfi5id,1
tour_idg5qcjn6b,0
tour_id1jkjix5y,0
tour_id6a04op8e,0
tour_idus2gd57k,1
tour_id7il1hd7n,0
tour_idxwkseitr,0
tour_idono4i0y6,0
tour_idpcga2bij,0
tour_idmctkyapz,1
tour_idyzdizmfx,0
tour_idnnuwjfjz,0
tour_idyg1calm8,2
tour_id8n7kzmx1,0
tour_id51ntnxpm,0
tour_id4oqymief,2
tour_id6j8d76ze,0
tour_idljowqdwa,0
tour_id3h5l61hl,1
tour_idm6bx1gsb,2
tour_idaq0t8onn,2
tour_id430qqqok,0
tour_id8elxhsga,2
tour_idbsoda6nz,0
tour_idoqcvnk1r,2
tour_idj5f79j9f,1
tour_idp3phklpi,2
tour_idj0nwefso,1
tour_idybl4zfx0,0
tour_idqq6semky,0
tour_idwcjghe3r,0
tour_idk21kz259,1
tour_idyieuwkel,2
tour_idhmyr0g53,1
tour_idmkmr05d9,0
tour_idlrdqsgks,0
tour_idfne1izyi,1
tour_idyzty26n3,1
tour_idxeoiiocg,0
tour_idaspr2kzd,1
tour_idv6s46s6m,1
tour_id07ofqh9w,2
tour_id9yzvlir9,0
tour_idw217eh2k,0
tour_id1pegg35x,2
tour_idvumph5y1,0
tour_idv1bix5x9,0
tour_idfuhzmr35,0
tour_id62f76mmi,1
tour_idl7xqaeyy,2
tour_idini1dikb,0
tour_idnfa1n7is,1
tour_idxj1kit8z,1
tour_idok1ebtmf,1
tour_idu6qzuonl,0
tour_idbk8h8awz,2
tour_id6i8httwk,0
tour_idduwgqyoe,0
tour_id76mozw4c,1
tour_idnwh4dsad,1
tour_id8ytpa3j8,1
tour_idmrpgckx9,2
tour_idy3rjnuqw,0
tour_id40wf0las,1
tour_id9mu70gb7,1
tour_id0gnc9thh,0
tour_idoyzbx0or,1
tour_idm0gllyar,0
tour_idjp0zzabv,1
tour_idmpd0ergo,2
tour_idvxc5j6ez,0
tour_idqdpgl4l1,1
tour_id1vpmet47,1
tour_idog41sb93,1
tour_idvht6go4p,2
tour_id6m46x9nr,0
tour_idtpk9fr3t,1
tour_id98zcqayf,2
tour_id5j5s40ol,1
tour_idpfnosjjl,2
tour_id5zedjwne,0
tour_id1jlql9j1,0
tour_idzitbufxx,2
tour_id1j1mwfzd,0
tour_id3tqme05j,2
tour_idwmkun1ab,0
tour_idmg4uxyzh,1
tour_ido4z0hfnl,2
tour_idasr2nl19,0
tour_idecm5tmga,2
tour_idxdnfqzwv,1
tour_idqv3w23cs,0
tour_idg678y7bu,2
tour_idk9fvcdbf,1
tour_idqub4odvz,0
tour_idjrktamm8,0
tour_idr0x8fxcb,1
tour_idkex9hjra,1
tour_idujo9ckt5,1
tour_idaqo340vp,2
tour_idxxrvqyio,2
tour_id7spv6ktr,2
tour_iduwop14w2,2
tour_idrp83pobm,0
tour_idwp5lcpnv,1
tour_idhwq8qpg8,1
tour_idwc8191qd,1
tour_idyts3j15g,0
tour_id4hudtg85,1
tour_id0udvigxd,0
tour_idml87b3qw,1
tour_idsaldvhlv,0
tour_idoxhbzc6n,2
tour_idlla6bqto,0
tour_idqazqxrgc,2
tour_id7g88s3it,2
tour_idhe03vz2x,0
tour_idq9okobtz,0
tour_idehdysdfe,1
tour_id9v0h0enb,1
tour_idrdru2h2b,0
tour_idcezksngl,1
tour_id39hmfo2k,2
tour_idvythnutn,2
tour_idgvtdlmpt,1
tour_idb70g2wrs,1
tour_idc3chrjve,0
tour_idirhe4n79,2
tour_idpd6d7bgz,0
tour_idyyd2uxhe,0
tour_idvec2j6a0,1
tour_idtrrxm12a,1
tour_idgo9zh97g,1
tour_idu3a9q0d9,0
tour_idctahjbt8,1
tour_id9yw7myoe,1
tour_idhi9d5w1x,0
tour_id77g0i3ur,1
tour_id3ebta7bk,0
tour_idfouvut8l,2
tour_idx6hnuuxq,1
tour_id96w5w43d,1
tour_id6y0oqaf6,0
tour_idpb7rk9qv,1
tour_id1duv2lfx,1
tour_ids5mktc7u,2
tour_id0hl4kx78,0
tour_id5uqwjlm3,2
tour_idtw0b08xq,0
tour_iduxiea9gv,1
tour_ida4c9f0zd,1
tour_idnh4ldst5,0
tour_id24nzhi4h,0
tour_idjb1l2819,0
tour_id90t025x8,1
tour_idxsu2ayir,0
tour_idxr2ji0iu,1
tour_idojkcd3ng,1
tour_idre20pvlx,1
tour_idy0abn3zo,2
tour_id3awc0nf1,0
tour_id73lteytu,0
tour_id9r85dmpp,0
tour_ideux5dd7s,2
tour_idmn18xr2x,0
tour_ids0elvaw3,0
tour_idgijtfkfr,1
tour_id8jtawtlh,0
tour_idxytwwrok,1
tour_idjoqrw5o8,2
tour_idf838nklx,1
tour_id9sx2q8ur,0
tour_idwjugaooj,0
tour_idsuf2zst8,0
tour_iduonrr9xm,0
tour_idqfk5k0k0,0
tour_idu3lgz7gs,0
tour_idu20mpta8,0
tour_idgiyrwcun,0
tour_idzndbpg3v,2
tour_idy8857cg4,1
tour_id2fuv35pm,0
tour_idllua3yjs,1
tour_idvonld4v4,1
tour_idpu40k2yf,1
tour_idxyzqrbo9,0
tour_idjz51xx3z,0
tour_ido9evvq8f,2
tour_idjoepzt5e,0
tour_idimhi358p,1
tour_idlzu2e2u2,1
tour_id26vercit,0
tour_idqqvnnpgz,0
tour_id0lz6lhbe,0
tour_idqrgkc4xs,2
tour_idev3yy42n,2
tour_idwa718qyk,0
tour_idrgp1wxa6,2
tour_idaqa87dou,2
tour_idb4a2rq32,2
tour_idns9qhiqo,1
tour_id109ykmqq,1
tour_idrf6l5972,0
tour_idak8yzqcn,0
tour_id0igfeaga,1
tour_id3hj5tapl,1
tour_id4x4o100m,2
tour_idd7polfrq,1
tour_id3lbccm6i,0
tour_idtejilmxn,2
tour_id4uk9s6qh,1
tour_idqsdfcecl,0
tour_idomd1meou,0
tour_idu9sh3atf,2
tour_ido2g4ky5l,1
tour_id32iqo92u,1
tour_idnwtshrdq,0
tour_id17mbuzuf,2
tour_id4vq0o4b1,1
tour_idksvqpxnf,2
tour_id10d98nte,0
tour_id2pzfnxed,2
tour_id973eir7p,1
tour_id96h76mif,0
tour_idax2yqhf0,0
tour_ida2cgf8rv,1
tour_idebndexae,2
tour_id8uznfjnj,0
tour_idnbhi72oh,2
tour_idn8ynb1qf,0
tour_id9rnaevsh,1
tour_idbkb2xmoz,2
tour_idupjfteam,1
tour_idxestq20c,1
tour_idip9at6r3,1
tour_id9qnvvhv3,0
tour_iddipyj4q4,1
tour_id78x3uvcg,0
tour_idr3mpfy6o,1
tour_idkzdln3l8,1
tour_idzziu8mo0,1
tour_id1eqbwv2o,1
tour_ido0379m22,0
tour_idlkmyw60a,2
tour_iddvvp47li,1
tour_idmbzqgqqw,1
tour_idj9wgdjrt,2
tour_idzyuzf61g,2
tour_idcmfh36u8,1
tour_idykpuznnw,1
tour_idypfhv7ig,0
tour_ideyxgtazr,1
tour_idg59dztr0,1
tour_idspe5iji8,1
tour_idc6oqkszv,1
tour_idha8egnog,0
tour_idhiola9gm,0
tour_id217nbmwc,1
tour_id5wdq3mha,1
tour_id8fl3iaug,0
tour_idmnk43y6n,1
tour_idhngx9271,2
tour_idujlhioe5,2
tour_idgzjofytn,0
tour_idnav2zm17,0
tour_id0fz97rrp,2
tour_idv9bxa1cg,0
tour_id02gew496,1
tour_idtv5ogq8h,0
tour_idxm866gcn,1
tour_idvs9izyp6,2
tour_idda1w5nyb,1
tour_id7ftn9jq9,0
tour_idxud0ct9a,1
tour_idthfjdwtg,1
tour_iduzxyvnah,0
tour_idwfvijex7,0
tour_id7k9312o4,1
tour_idkfj7w38v,0
tour_id5ok77p5i,1
tour_id1v1vrv7b,0
tour_idxyth8byl,0
tour_id9tbf799h,0
tour_id9olvnwla,2
tour_idb9dp41b9,2
tour_id74c0genp,1
tour_id1gvm5lr9,0
tour_idz86tulzs,0
tour_iddkz5eloq,0
tour_id8ksdbif0,0
tour_id249bp3ra,1
tour_id8gpxeitu,1
tour_id4ou45q4s,1
tour_id6pobyzm2,1
tour_id1cwf5do0,1
tour_id65snzfi8,1
tour_idlu3s5xd9,1
tour_idm58zp8zb,0
tour_idymdqe6we,0
tour_idbike9pcp,0
tour_id31jbewx0,1
tour_idbyyjxkca,1
tour_idxwzs0fqh,0
tour_idf68qzji1,2
tour_idd10evtk9,1
tour_ida9wkzx8y,2
tour_idz8ou2kpe,0
tour_id6j5cgzy7,0
tour_idduuq40f7,1
tour_iddm8i2ayk,2
tour_iduj2h1v0c,0
tour_idzf00fhvk,0
tour_idey9aofgn,1
tour_idwr7mmgux,1
tour_idenwo1fc7,1
tour_idqfc3w1r1,1
tour_idt2ci79zh,1
tour_id5uj4m2tg,1
tour_idg4d8fd7q,0
tour_idum3egigd,0
tour_idvahl3sdz,0
tour_idgt4nnbzl,1
tour_idwgyfntzc,1
tour_id3ef7nb3z,1
tour_idzs75sybr,2
tour_idhzpk86nj,1
tour_idyuirs5ws,1
tour_ida9yvbo32,2
tour_idcafcfjoa,1
tour_idjhjpwk87,1
tour_id5lc9dzlf,1
tour_idm2peoe3g,1
tour_idi74efyzg,1
tour_idsz0f8gvl,0
tour_idd4vbi5ia,2
tour_idtgvrzy87,1
tour_idjfbe3loj,0
tour_idnos5qqyr,1
tour_idoymi6jn1,0
tour_idl3m1skqy,1
tour_id4vdcsedk,0
tour_id6yb5hy6v,0
tour_idjqdu0xcp,0
tour_id4npaogcb,0
tour_idizg140ho,0
tour_idzr7wwvi0,2
tour_idz9dj7sro,2
tour_idi3beuik5,2
tour_idkk79y6up,0
tour_idrku3qhmv,2
tour_id5xtamspv,0
tour_idjsfir6v6,0
tour_idwj27x280,2
tour_id0yig8pml,0
tour_idssfique0,1
tour_idiljgsw9i,2
tour_idc7coxehf,1
tour_idq2aizm28,2
tour_idsmguysa9,0
tour_id5mnagra8,0
tour_idhdaoiato,0
tour_idb5yrx14a,2
tour_idw8ax88as,2
tour_idgq9amjvp,0
tour_id5nrlx758,0
tour_idzlhw5wwp,1
tour_idihsrlqv1,1
tour_id8tlc4q7d,0
tour_id2cp7cboj,0
tour_id7a1ywdqf,2
tour_idjfpjqkbl,0
tour_idtv42486p,1
tour_idukrrjkk3,0
tour_idlbd9stjb,0
tour_id5kq71rka,1
tour_idge9ldzyl,0
tour_idtpwhctag,0
tour_id9yolv2ml,0
tour_id0ri5y1da,0
tour_idczv6u6kw,0
tour_idepmalf4a,2
tour_idpupvew2e,0
tour_id4wh8ffr6,2
tour_id5j211bq0,1
tour_idg0f0wxdk,0
tour_id38jtwtro,2
tour_idyr79tmnj,1
tour_idvplis256,0
tour_id72xob4pf,2
tour_idcrqr1bnj,0
tour_idvq7aq5p7,1
tour_idx7jhs379,2
tour_idslvgzgn9,0
tour_id58cgx4cf,0
tour_id7y3atrx7,1
tour_idjx5cnwmb,0
tour_idhr9shefh,1
tour_idaqyxzmcy,1
tour_id4ikeau6b,1
tour_id3jrshpuw,0
tour_idb3m9mymw,2
tour_ided1szm8r,2
tour_id0bnf9xcp,2
tour_idqfcw3991,0
tour_idrarc7v2s,0
tour_idvuu6dqrf,1
tour_id4554x63k,1
